"","Genet","Ramet","Year","Month1","stage2","PrevStage","PrevYear","NextStage","NextYear","firstYear","firstStage","lastYear","lastStage"
"2312","850",NA,2000,"M","SR",NA,NA,"MR",2001,2000,"SR",2003,"Dead"
"2313","850",NA,2001,"M","MR","SR",2000,"PD",2002,2000,"SR",2003,"Dead"
"2314","850",NA,2002,"M","PD","MR",2001,NA,NA,2000,"SR",2003,"Dead"
"2315","850",NA,2002,"J","MR",NA,NA,"Dead",2003,2000,"SR",2003,"Dead"
"2316","850",NA,2003,"J","Dead","MR",2002,NA,NA,2000,"SR",2003,"Dead"
"2317","852",NA,2000,"M","SR",NA,NA,"Dead",2001,2000,"SR",2001,"Dead"
"2318","852",NA,2001,"M","Dead","SR",2000,NA,NA,2000,"SR",2001,"Dead"
"2319","855","1",2000,"M","SR",NA,NA,"SR",2001,2000,"SR",2002,"PD"
"2320","855","2",2001,"M","SR","SR",2000,"PD",2002,2000,"SR",2002,"PD"
"2321","855","2",2002,"M","PD","SR",2001,NA,NA,2000,"SR",2002,"PD"
"2322","856",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"UK"
"2323","856",NA,2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"UK"
"2324","856",NA,2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"UK"
"2325","856",NA,2008,"J","SR","SR",2007,"UK",2009,2005,"SR",2009,"UK"
"2326","856",NA,2009,"J","UK","SR",2008,NA,NA,2005,"SR",2009,"UK"
"2327","857",NA,2005,"J","SR",NA,NA,"PD",2006,2005,"SR",2009,"SR"
"2328","857",NA,2006,"J","PD","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"2329","857",NA,2007,"J","SR","PD",2006,"SR",2008,2005,"SR",2009,"SR"
"2330","857",NA,2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"2331","857",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2332","858",NA,2005,"J","SR",NA,NA,"PD",2006,2005,"SR",2009,"SR"
"2333","858",NA,2006,"J","PD","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"2334","858",NA,2007,"J","SR","PD",2006,"SR",2008,2005,"SR",2009,"SR"
"2335","858",NA,2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"2336","858",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2337","859",NA,2000,"M","SR",NA,NA,"Dead",2001,2000,"SR",2001,"Dead"
"2338","859",NA,2001,"M","Dead","SR",2000,NA,NA,2000,"SR",2001,"Dead"
"2339","863",NA,2003,"J","SR",NA,NA,NA,NA,2003,"SR",2006,"Dead"
"2340","863",NA,2005,"J","SR",NA,NA,"Dead",2006,2003,"SR",2006,"Dead"
"2341","863",NA,2006,"J","Dead","SR",2005,NA,NA,2003,"SR",2006,"Dead"
"2342","864","1",2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2343","864","1",2006,"J","SR","SR",2005,"F",2007,2005,"SR",2009,"SR"
"2344","864","1",2007,"J","F","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2345","864","2",2008,"J","SR","F",2007,"SR",2009,2005,"SR",2009,"SR"
"2346","864","2",2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2347","865",NA,2005,"J","SR",NA,NA,"Dead",2006,2005,"SR",2006,"Dead"
"2348","865",NA,2006,"J","Dead","SR",2005,NA,NA,2005,"SR",2006,"Dead"
"2349","866",NA,2005,"J","MR",NA,NA,"SR",2006,2005,"MR",2009,"MR"
"2350","866",NA,2006,"J","SR","MR",2005,"SR",2007,2005,"MR",2009,"MR"
"2351","866",NA,2007,"J","SR","SR",2006,"SR",2008,2005,"MR",2009,"MR"
"2352","866",NA,2008,"J","SR","SR",2007,"MR",2009,2005,"MR",2009,"MR"
"2353","866",NA,2009,"J","MR","SR",2008,NA,NA,2005,"MR",2009,"MR"
"2354","867","1",2000,"M","SR",NA,NA,"PD",2001,2000,"SR",2003,"PD"
"2355","867","1",2001,"M","PD","SR",2000,"PD",2002,2000,"SR",2003,"PD"
"2356","867","1",2002,"M","PD","PD",2001,NA,NA,2000,"SR",2003,"PD"
"2357","867","2",2002,"J","SR",NA,NA,"PD",2003,2000,"SR",2003,"PD"
"2358","867","2",2003,"J","PD","SR",2002,NA,NA,2000,"SR",2003,"PD"
"2359","868","1",2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2360","868","1",2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"2361","868","2",2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2362","868","2",2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"2363","868","2",2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2364","881","1",2000,"M","SR",NA,NA,"MR",2001,2000,"SR",2003,"F"
"2365","881","2",2001,"M","MR","SR",2000,"PD",2002,2000,"SR",2003,"F"
"2366","881","2",2002,"M","PD","MR",2001,NA,NA,2000,"SR",2003,"F"
"2367","881","3",2002,"J","SR",NA,NA,"SR",2003,2000,"SR",2003,"F"
"2368","881","3",2003,"J","SR","SR",2002,NA,NA,2000,"SR",2003,"F"
"2369","881","3",2003,"J","F","SR",2002,NA,NA,2000,"SR",2003,"F"
"2370","882",NA,2000,"M","SR",NA,NA,"SR",2001,2000,"SR",2003,"PD"
"2371","882",NA,2001,"M","SR","SR",2000,"PD",2002,2000,"SR",2003,"PD"
"2372","882",NA,2002,"M","PD","SR",2001,NA,NA,2000,"SR",2003,"PD"
"2373","882",NA,2002,"J","MR",NA,NA,"PD",2003,2000,"SR",2003,"PD"
"2374","882",NA,2003,"J","PD","MR",2002,NA,NA,2000,"SR",2003,"PD"
"2375","883",NA,2000,"M","SR",NA,NA,"Dead",2001,2000,"SR",2001,"Dead"
"2376","883",NA,2001,"M","Dead","SR",2000,NA,NA,2000,"SR",2001,"Dead"
"2377","884",NA,2000,"M","SR",NA,NA,"Dead",2001,2000,"SR",2001,"Dead"
"2378","884",NA,2001,"M","Dead","SR",2000,NA,NA,2000,"SR",2001,"Dead"
"2379","886",NA,2000,"M","SR","SR",1999,"SR",2001,1997,"SR",2003,"Dead"
"2380","886",NA,2001,"M","SR","SR",2000,"PD",2002,1997,"SR",2003,"Dead"
"2381","886",NA,2002,"M","PD","SR",2001,NA,NA,1997,"SR",2003,"Dead"
"2382","886",NA,2002,"J","MR",NA,NA,"Dead",2003,1997,"SR",2003,"Dead"
"2383","886",NA,2003,"J","Dead","MR",2002,NA,NA,1997,"SR",2003,"Dead"
"2384","886",NA,1997,"J","SR",NA,NA,"SR",1998,1997,"SR",2003,"Dead"
"2385","886",NA,1998,"M","SR",NA,NA,"SR",1999,1997,"SR",2003,"Dead"
"2386","886",NA,1998,"J","SR","SR",1997,"UK",1999,1997,"SR",2003,"Dead"
"2387","886",NA,1999,"M","SR","SR",1998,"SR",2000,1997,"SR",2003,"Dead"
"2388","886",NA,1999,"J","UK","SR",1998,NA,NA,1997,"SR",2003,"Dead"
"2389","886",NA,2000,"M","SR","SR",1999,"SR",2001,1997,"SR",2003,"Dead"
"2390","886",NA,2001,"M","Dead","SR",2000,"PD",2002,1997,"SR",2003,"Dead"
"2391","896",NA,2000,"M","SR",NA,NA,"Dead",2001,2000,"SR",2001,"Dead"
"2392","896",NA,2001,"M","Dead","SR",2000,NA,NA,2000,"SR",2001,"Dead"
"2393","899",NA,2000,"M","SR",NA,NA,"Dead",2001,2000,"SR",2001,"Dead"
"2394","899",NA,2001,"M","Dead","SR",2000,NA,NA,2000,"SR",2001,"Dead"
"2395","905",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"UK"
"2396","905",NA,2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"UK"
"2397","905",NA,2007,"J","SR","SR",2006,"UK",2008,2005,"SR",2009,"UK"
"2398","905",NA,2008,"J","UK","SR",2007,"UK",2009,2005,"SR",2009,"UK"
"2399","905",NA,2009,"J","UK","UK",2008,NA,NA,2005,"SR",2009,"UK"
"2400","906",NA,2001,"M","S",NA,NA,"PD",2002,2001,"S",2002,"PD"
"2401","906",NA,2002,"M","PD","S",2001,NA,NA,2001,"S",2002,"PD"
"2402","914",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"UK"
"2403","914",NA,2006,"J","SR","SR",2005,"F",2007,2005,"SR",2009,"UK"
"2404","914",NA,2007,"J","F","SR",2006,"UK",2008,2005,"SR",2009,"UK"
"2405","914",NA,2008,"J","UK","F",2007,"UK",2009,2005,"SR",2009,"UK"
"2406","914",NA,2009,"J","UK","UK",2008,NA,NA,2005,"SR",2009,"UK"
"2407","932","1",2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2007,"UK"
"2408","932","2",2006,"J","SR","SR",2005,"UK",2007,2005,"SR",2007,"UK"
"2409","932","2",2007,"J","UK","SR",2006,NA,NA,2005,"SR",2007,"UK"
"2410","934",NA,2005,"J","Dead",NA,NA,NA,NA,2005,"Dead",2005,"Dead"
"2411","940",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2412","940",NA,2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"2413","940",NA,2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2414","940",NA,2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"2415","940",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2416","957",NA,2005,"J","SR",NA,NA,"F",2006,2005,"SR",2007,"Dead"
"2417","957",NA,2006,"J","F","SR",2005,"Dead",2007,2005,"SR",2007,"Dead"
"2418","957",NA,2007,"J","Dead","F",2006,NA,NA,2005,"SR",2007,"Dead"
"2419","958","1",2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2420","958","2",2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"2421","958","2",2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2422","958","2",2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"2423","958","2",2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2424","960",NA,2002,"J","MR",NA,NA,"SR",2003,2002,"MR",2009,"SR"
"2425","960",NA,2003,"J","SR","MR",2002,NA,NA,2002,"MR",2009,"SR"
"2426","960",NA,2005,"J","SR",NA,NA,"SR",2006,2002,"MR",2009,"SR"
"2427","960",NA,2006,"J","SR","SR",2005,"SR",2007,2002,"MR",2009,"SR"
"2428","960",NA,2007,"J","SR","SR",2006,"SR",2008,2002,"MR",2009,"SR"
"2429","960",NA,2008,"J","SR","SR",2007,"SR",2009,2002,"MR",2009,"SR"
"2430","960",NA,2009,"J","SR","SR",2008,NA,NA,2002,"MR",2009,"SR"
"2431","986",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2007,"UK"
"2432","986",NA,2006,"J","SR","SR",2005,"UK",2007,2005,"SR",2007,"UK"
"2433","986",NA,2007,"J","UK","SR",2006,NA,NA,2005,"SR",2007,"UK"
"2434","1065",NA,2005,"J","SR",NA,NA,"PD",2006,2005,"SR",2007,"PD"
"2435","1065",NA,2006,"J","PD","SR",2005,"PD",2007,2005,"SR",2007,"PD"
"2436","1065",NA,2007,"J","PD","PD",2006,NA,NA,2005,"SR",2007,"PD"
"2437","1066",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2438","1066",NA,2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"2439","1066",NA,2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2440","1066",NA,2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"2441","1066",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2442","1075",NA,2005,"J","Dead",NA,NA,NA,NA,2005,"Dead",2005,"Dead"
"2443","1076",NA,2005,"J","SR",NA,NA,"Dead",2006,2005,"SR",2006,"Dead"
"2444","1076",NA,2006,"J","Dead","SR",2005,NA,NA,2005,"SR",2006,"Dead"
"2445","1079","1",2005,"J","F",NA,NA,"SR",2006,2005,"F",2007,"UK"
"2446","1079","2",2006,"J","SR","F",2005,"UK",2007,2005,"F",2007,"UK"
"2447","1079","2",2007,"J","UK","SR",2006,NA,NA,2005,"F",2007,"UK"
"2448","1083",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2007,"Dead"
"2449","1083",NA,2006,"J","SR","SR",2005,"Dead",2007,2005,"SR",2007,"Dead"
"2450","1083",NA,2007,"J","Dead","SR",2006,NA,NA,2005,"SR",2007,"Dead"
"2451","1084",NA,2005,"J","MR",NA,NA,"SR",2006,2005,"MR",2009,"UK"
"2452","1084",NA,2006,"J","SR","MR",2005,"SR",2007,2005,"MR",2009,"UK"
"2453","1084",NA,2007,"J","SR","SR",2006,"MR",2008,2005,"MR",2009,"UK"
"2454","1084",NA,2008,"J","MR","SR",2007,"UK",2009,2005,"MR",2009,"UK"
"2455","1084",NA,2009,"J","UK","MR",2008,NA,NA,2005,"MR",2009,"UK"
"2456","1090","1",2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2457","1090","1",2006,"J","SR","SR",2005,"F",2007,2005,"SR",2009,"SR"
"2458","1090","1",2007,"J","F","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2459","1090","2",2008,"J","SR","F",2007,"SR",2009,2005,"SR",2009,"SR"
"2460","1090","2",2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2461","1091",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2007,"Dead"
"2462","1091",NA,2006,"J","SR","SR",2005,"Dead",2007,2005,"SR",2007,"Dead"
"2463","1091",NA,2007,"J","Dead","SR",2006,NA,NA,2005,"SR",2007,"Dead"
"2464","1094",NA,2005,"J","SR",NA,NA,"Dead",2006,2005,"SR",2006,"Dead"
"2465","1094",NA,2006,"J","Dead","SR",2005,NA,NA,2005,"SR",2006,"Dead"
"2466","1147","1",1995,"M","S",NA,NA,"SR",1996,1995,"S",2000,"Dead"
"2467","1147","1",1995,"J","SR",NA,NA,"SR",1996,1995,"S",2000,"Dead"
"2468","1147","1",1996,"M","SR","S",1995,"SR",1997,1995,"S",2000,"Dead"
"2469","1147","1",1996,"J","SR","SR",1995,"PD",1997,1995,"S",2000,"Dead"
"2470","1147","1",1997,"M","SR","SR",1996,"PD",1998,1995,"S",2000,"Dead"
"2471","1147","1",1997,"J","PD","SR",1996,"SR",1998,1995,"S",2000,"Dead"
"2472","1147","1",1998,"M","PD","SR",1997,"SR",1999,1995,"S",2000,"Dead"
"2473","1147","2",1998,"J","SR","PD",1997,"SR",1999,1995,"S",2000,"Dead"
"2474","1147","2",1999,"M","SR","PD",1998,"Dead",2000,1995,"S",2000,"Dead"
"2475","1147","2",1999,"J","SR","SR",1998,NA,NA,1995,"S",2000,"Dead"
"2476","1147","2",2000,"M","Dead","SR",1999,NA,NA,1995,"S",2000,"Dead"
"2477","1148","1",1995,"M","SR",NA,NA,"SR",1996,1995,"SR",2000,"Dead"
"2478","1148","1",1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2000,"Dead"
"2479","1148","1",1996,"M","SR","SR",1995,"PD",1997,1995,"SR",2000,"Dead"
"2480","1148","1",1996,"J","SR","SR",1995,"PD",1997,1995,"SR",2000,"Dead"
"2481","1148","1",1997,"M","PD","SR",1996,"PD",1998,1995,"SR",2000,"Dead"
"2482","1148","1",1997,"J","PD","SR",1996,"SR",1998,1995,"SR",2000,"Dead"
"2483","1148","1",1998,"M","PD","PD",1997,"UK",1999,1995,"SR",2000,"Dead"
"2484","1148","2",1998,"J","SR","PD",1997,"SR",1999,1995,"SR",2000,"Dead"
"2485","1148","2",1999,"M","UK","PD",1998,"Dead",2000,1995,"SR",2000,"Dead"
"2486","1148","2",1999,"J","SR","SR",1998,NA,NA,1995,"SR",2000,"Dead"
"2487","1148","2",2000,"M","Dead","UK",1999,NA,NA,1995,"SR",2000,"Dead"
"2488","1149",NA,1995,"M","SR",NA,NA,"SR",1996,1995,"SR",1999,"Dead"
"2489","1149",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",1999,"Dead"
"2490","1149",NA,1996,"M","SR","SR",1995,"SR",1997,1995,"SR",1999,"Dead"
"2491","1149",NA,1996,"J","SR","SR",1995,"SR",1997,1995,"SR",1999,"Dead"
"2492","1149",NA,1997,"M","SR","SR",1996,"UK",1998,1995,"SR",1999,"Dead"
"2493","1149",NA,1997,"J","SR","SR",1996,"SR",1998,1995,"SR",1999,"Dead"
"2494","1149",NA,1998,"M","UK","SR",1997,"Dead",1999,1995,"SR",1999,"Dead"
"2495","1149",NA,1998,"J","SR","SR",1997,NA,NA,1995,"SR",1999,"Dead"
"2496","1149",NA,1999,"M","Dead","UK",1998,NA,NA,1995,"SR",1999,"Dead"
"2497","1150",NA,1995,"M","SR",NA,NA,"SR",1996,1995,"SR",1999,"Dead"
"2498","1150",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",1999,"Dead"
"2499","1150",NA,1996,"M","SR","SR",1995,"MR",1997,1995,"SR",1999,"Dead"
"2500","1150",NA,1996,"J","SR","SR",1995,"PD",1997,1995,"SR",1999,"Dead"
"2501","1150",NA,1997,"M","MR","SR",1996,"UK",1998,1995,"SR",1999,"Dead"
"2502","1150",NA,1997,"J","PD","SR",1996,"F",1998,1995,"SR",1999,"Dead"
"2503","1150",NA,1998,"M","UK","MR",1997,"Dead",1999,1995,"SR",1999,"Dead"
"2504","1150",NA,1998,"J","F","PD",1997,NA,NA,1995,"SR",1999,"Dead"
"2505","1150",NA,1999,"M","Dead","UK",1998,NA,NA,1995,"SR",1999,"Dead"
"2506","1165","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2009,"UK"
"2507","1165","1",1995,"M","SR",NA,NA,"SR",1996,1994,"SR",2009,"UK"
"2508","1165","1",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",2009,"UK"
"2509","1165","1",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2009,"UK"
"2510","1165","1",1996,"J","SR","SR",1995,"SR",1997,1994,"SR",2009,"UK"
"2511","1165","1",1997,"M","SR","SR",1996,"MR",1998,1994,"SR",2009,"UK"
"2512","1165","1",1997,"J","SR","SR",1996,"SR",1998,1994,"SR",2009,"UK"
"2513","1165","1",1998,"M","MR","SR",1997,"SR",1999,1994,"SR",2009,"UK"
"2514","1165","2",1998,"J","SR","SR",1997,"SR",1999,1994,"SR",2009,"UK"
"2515","1165","2",1999,"M","SR","MR",1998,"SR",2000,1994,"SR",2009,"UK"
"2516","1165","2",1999,"J","SR","SR",1998,NA,NA,1994,"SR",2009,"UK"
"2517","1165","2",2000,"M","SR","SR",1999,"SR",2001,1994,"SR",2009,"UK"
"2518","1165","3",2001,"M","SR","SR",2000,"PD",2002,1994,"SR",2009,"UK"
"2519","1165","3",2002,"M","PD","SR",2001,NA,NA,1994,"SR",2009,"UK"
"2520","1165","3",2002,"J","SR",NA,NA,"SR",2003,1994,"SR",2009,"UK"
"2521","1165","3",2003,"J","SR","SR",2002,NA,NA,1994,"SR",2009,"UK"
"2522","1165","3",2005,"J","PD",NA,NA,"SR",2006,1994,"SR",2009,"UK"
"2523","1165","4",2006,"J","SR","PD",2005,"SR",2007,1994,"SR",2009,"UK"
"2524","1165","4",2007,"J","SR","SR",2006,"UK",2008,1994,"SR",2009,"UK"
"2525","1165","4",2008,"J","UK","SR",2007,"UK",2009,1994,"SR",2009,"UK"
"2526","1165","4",2009,"J","UK","UK",2008,NA,NA,1994,"SR",2009,"UK"
"2527","1166",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1997,"Dead"
"2528","1166",NA,1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1997,"Dead"
"2529","1166",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1997,"Dead"
"2530","1166",NA,1996,"M","SR","SR",1995,"Dead",1997,1994,"SR",1997,"Dead"
"2531","1166",NA,1996,"J","SR","SR",1995,NA,NA,1994,"SR",1997,"Dead"
"2532","1166",NA,1997,"M","Dead","SR",1996,NA,NA,1994,"SR",1997,"Dead"
"2533","1167","1",1994,"J","SR",NA,NA,"PD",1995,1994,"SR",1997,"Dead"
"2534","1167","1",1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1997,"Dead"
"2535","1167","1",1995,"J","PD","SR",1994,"SR",1996,1994,"SR",1997,"Dead"
"2536","1167","2",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",1997,"Dead"
"2537","1167","2",1996,"J","SR","PD",1995,"Dead",1997,1994,"SR",1997,"Dead"
"2538","1167","2",1997,"M","SR","SR",1996,NA,NA,1994,"SR",1997,"Dead"
"2539","1167","2",1997,"J","Dead","SR",1996,NA,NA,1994,"SR",1997,"Dead"
"2540","1168",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1997,"Dead"
"2541","1168",NA,1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1997,"Dead"
"2542","1168",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1997,"Dead"
"2543","1168",NA,1996,"M","SR","SR",1995,"Dead",1997,1994,"SR",1997,"Dead"
"2544","1168",NA,1996,"J","SR","SR",1995,NA,NA,1994,"SR",1997,"Dead"
"2545","1168",NA,1997,"M","Dead","SR",1996,NA,NA,1994,"SR",1997,"Dead"
"2546","1169","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"2547","1169","1",1995,"M","PD",NA,NA,"PD",1996,1994,"SR",2000,"Dead"
"2548","1169","2",1995,"J","SR","SR",1994,"PD",1996,1994,"SR",2000,"Dead"
"2549","1169","2",1996,"M","PD","PD",1995,"SR",1997,1994,"SR",2000,"Dead"
"2550","1169","2",1996,"J","PD","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"2551","1169","3",1997,"M","SR","PD",1996,"SR",1998,1994,"SR",2000,"Dead"
"2552","1169","3",1997,"J","SR","PD",1996,"SR",1998,1994,"SR",2000,"Dead"
"2553","1169","3",1998,"M","SR","SR",1997,"SR",1999,1994,"SR",2000,"Dead"
"2554","1169","3",1998,"J","SR","SR",1997,"F",1999,1994,"SR",2000,"Dead"
"2555","1169","3",1999,"M","SR","SR",1998,"Dead",2000,1994,"SR",2000,"Dead"
"2556","1169","3",1999,"J","F","SR",1998,NA,NA,1994,"SR",2000,"Dead"
"2557","1169","3",2000,"M","Dead","SR",1999,NA,NA,1994,"SR",2000,"Dead"
"2558","1170",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1996,"Dead"
"2559","1170",NA,1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1996,"Dead"
"2560","1170",NA,1995,"J","SR","SR",1994,"Dead",1996,1994,"SR",1996,"Dead"
"2561","1170",NA,1996,"M","SR","SR",1995,NA,NA,1994,"SR",1996,"Dead"
"2562","1170",NA,1996,"J","Dead","SR",1995,NA,NA,1994,"SR",1996,"Dead"
"2563","1171","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1998,"Dead"
"2564","1171","1",1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1998,"Dead"
"2565","1171","1",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1998,"Dead"
"2566","1171","1",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",1998,"Dead"
"2567","1171","1",1996,"J","SR","SR",1995,"SR",1997,1994,"SR",1998,"Dead"
"2568","1171","2",1997,"M","SR","SR",1996,"SR",1998,1994,"SR",1998,"Dead"
"2569","1171","2",1997,"J","SR","SR",1996,"Dead",1998,1994,"SR",1998,"Dead"
"2570","1171","2",1998,"M","SR","SR",1997,NA,NA,1994,"SR",1998,"Dead"
"2571","1171","2",1998,"J","Dead","SR",1997,NA,NA,1994,"SR",1998,"Dead"
"2572","1172",NA,1994,"J","SR",NA,NA,NA,NA,1994,"SR",1995,"Dead"
"2573","1172",NA,1995,"M","Dead",NA,NA,NA,NA,1994,"SR",1995,"Dead"
"2574","1175","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1999,"Dead"
"2575","1175","1",1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1999,"Dead"
"2576","1175","1",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1999,"Dead"
"2577","1175","1",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",1999,"Dead"
"2578","1175","1",1996,"J","SR","SR",1995,"F",1997,1994,"SR",1999,"Dead"
"2579","1175","1",1997,"M","SR","SR",1996,"SR",1998,1994,"SR",1999,"Dead"
"2580","1175","1",1997,"J","F","SR",1996,"SR",1998,1994,"SR",1999,"Dead"
"2581","1175","2",1998,"M","SR","SR",1997,"SR",1999,1994,"SR",1999,"Dead"
"2582","1175","2",1998,"J","SR","F",1997,"Dead",1999,1994,"SR",1999,"Dead"
"2583","1175","2",1999,"M","SR","SR",1998,NA,NA,1994,"SR",1999,"Dead"
"2584","1175","2",1999,"J","Dead","SR",1998,NA,NA,1994,"SR",1999,"Dead"
"2585","1177","1",1994,"J","SR",NA,NA,"SR",1995,1994,"SR",2000,"Dead"
"2586","1177","2",1995,"M","SR",NA,NA,"SR",1996,1994,"SR",2000,"Dead"
"2587","1177","2",1995,"J","SR","SR",1994,"SR",1996,1994,"SR",2000,"Dead"
"2588","1177","2",1996,"M","SR","SR",1995,"SR",1997,1994,"SR",2000,"Dead"
"2589","1177","2",1996,"J","SR","SR",1995,"PD",1997,1994,"SR",2000,"Dead"
"2590","1177","2",1997,"M","SR","SR",1996,"PD",1998,1994,"SR",2000,"Dead"
"2591","1177","2",1997,"J","PD","SR",1996,"PD",1998,1994,"SR",2000,"Dead"
"2592","1177","2",1998,"M","PD","SR",1997,"SR",1999,1994,"SR",2000,"Dead"
"2593","1177","2",1998,"J","PD","PD",1997,"PD",1999,1994,"SR",2000,"Dead"
"2594","1177","2",1999,"M","SR","PD",1998,"SR",2000,1994,"SR",2000,"Dead"
"2595","1177","2",1999,"J","PD","PD",1998,"Dead",2000,1994,"SR",2000,"Dead"
"2596","1177","2",2000,"M","SR","SR",1999,NA,NA,1994,"SR",2000,"Dead"
"2597","1177","2",2000,"J","Dead","PD",1999,NA,NA,1994,"SR",2000,"Dead"
"2598","1184",NA,1994,"J","SR",NA,NA,"SR",1995,1994,"SR",1997,"Dead"
"2599","1184",NA,1995,"M","SR",NA,NA,"SR",1996,1994,"SR",1997,"Dead"
"2600","1184",NA,1995,"J","SR","SR",1994,"SR",1996,1994,"SR",1997,"Dead"
"2601","1184",NA,1996,"M","SR","SR",1995,"Dead",1997,1994,"SR",1997,"Dead"
"2602","1184",NA,1996,"J","SR","SR",1995,NA,NA,1994,"SR",1997,"Dead"
"2603","1184",NA,1997,"M","Dead","SR",1996,NA,NA,1994,"SR",1997,"Dead"
"2604","1232",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"2605","1232",NA,2006,"J","SR","SR",2005,"MR",2007,2005,"SR",2009,"SR"
"2606","1232",NA,2007,"J","MR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"2607","1232",NA,2008,"J","SR","MR",2007,"SR",2009,2005,"SR",2009,"SR"
"2608","1232",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"2609","1238","1",2005,"J","PD",NA,NA,"SR",2006,2005,"PD",2009,"F"
"2610","1238","2",2006,"J","SR","PD",2005,"SR",2007,2005,"PD",2009,"F"
"2611","1238","2",2007,"J","SR","SR",2006,"SR",2008,2005,"PD",2009,"F"
